uid,gics_sector,country,type_of_target,year,scope1_tonnes,scope2_tonnes,targeted_emissions,scenario,growth_rate,interpolation_method
C017,IT,Germany,Scope 1,2028,15796768,16780000,15796768,high,0.02,linear
C017,IT,Germany,Scope 1,2029,15429024,16780000,15429024,high,0.02,linear
C017,IT,Germany,Scope 1,2030,15061280,16780000,15061280,high,0.02,linear
C017,IT,Germany,Scope 1,2031,14693536,16780000,14693536,high,0.02,linear
C017,IT,Germany,Scope 1,2032,14325792,16780000,14325792,high,0.02,linear
C017,IT,Germany,Scope 1,2033,13958048,16780000,13958048,high,0.02,linear
C017,IT,Germany,Scope 1,2034,13590304,16780000,13590304,high,0.02,linear
C017,IT,Germany,Scope 1,2035,13222560,16780000,13222560,high,0.02,linear
C017,IT,Germany,Scope 1,2036,12854816,16780000,12854816,high,0.02,linear
C017,IT,Germany,Scope 1,2037,12487072,16780000,12487072,high,0.02,linear
C017,IT,Germany,Scope 1,2038,12119328,16780000,12119328,high,0.02,linear
C017,IT,Germany,Scope 1,2039,11751584,16780000,11751584,high,0.02,linear
C017,IT,Germany,Scope 1,2040,11383840,16780000,11383840,high,0.02,linear
C017,IT,Germany,Scope 1,2041,11016096,16780000,11016096,high,0.02,linear
C017,IT,Germany,Scope 1,2042,10648352,16780000,10648352,high,0.02,linear
C017,IT,Germany,Scope 1,2043,10280608,16780000,10280608,high,0.02,linear
C017,IT,Germany,Scope 1,2044,9912864,16780000,9912864,high,0.02,linear
C017,IT,Germany,Scope 1,2045,9545120,16780000,9545120,high,0.02,linear
C017,IT,Germany,Scope 1,2046,9177376,16780000,9177376,high,0.02,linear
C017,IT,Germany,Scope 1,2047,8809632,16780000,8809632,high,0.02,linear
C017,IT,Germany,Scope 1,2048,8441888,16780000,8441888,high,0.02,linear
C017,IT,Germany,Scope 1,2049,8074144,16780000,8074144,high,0.02,linear
C017,IT,Germany,Scope 1,2050,7706400,16780000,7706400,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2025,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2026,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2027,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2028,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2029,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2030,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2031,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2032,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2033,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2034,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2035,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2036,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2037,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2038,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2039,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2040,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2041,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2042,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2043,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2044,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2045,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2046,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2047,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2048,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2049,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2050,8810000,1510000,1510000,low,0.0,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2025,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2026,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2027,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2028,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2029,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2030,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2031,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2032,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2033,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2034,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2035,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2036,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2037,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2038,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2039,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2040,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2041,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2042,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2043,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2044,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2045,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2046,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2047,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2048,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2049,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2050,8810000,1510000,1510000,med,0.01,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2025,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2026,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2027,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2028,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2029,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2030,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2031,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2032,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2033,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2034,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2035,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2036,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2037,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2038,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2039,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2040,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2041,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2042,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2043,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2044,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2045,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2046,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2047,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2048,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2049,8810000,1510000,1510000,high,0.02,linear
C018,Consumer Discretionary,EU,Scope 2 and other,2050,8810000,1510000,1510000,high,0.02,linear
C019,Materials,USA,Scope 2,2025,15740000,10390000,10390000,low,0.0,linear
C019,Materials,USA,Scope 2,2026,15740000,9296972,9296972,low,0.0,linear
C019,Materials,USA,Scope 2,2027,15740000,8203944,8203944,low,0.0,linear
C019,Materials,USA,Scope 2,2028,15740000,7110916,7110916,low,0.0,linear
C019,Materials,USA,Scope 2,2029,15740000,6017888,6017888,low,0.0,linear
C019,Materials,USA,Scope 2,2030,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2031,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2032,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2033,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2034,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2035,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2036,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2037,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2038,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2039,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2040,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2041,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2042,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2043,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2044,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2045,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2046,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2047,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2048,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2049,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2050,15740000,4924860,4924860,low,0.0,linear
C019,Materials,USA,Scope 2,2025,15740000,10390000,10390000,med,0.01,linear
C019,Materials,USA,Scope 2,2026,15740000,9296972,9296972,med,0.01,linear
C019,Materials,USA,Scope 2,2027,15740000,8203944,8203944,med,0.01,linear
C019,Materials,USA,Scope 2,2028,15740000,7110916,7110916,med,0.01,linear
C019,Materials,USA,Scope 2,2029,15740000,6017888,6017888,med,0.01,linear
C019,Materials,USA,Scope 2,2030,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2031,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2032,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2033,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2034,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2035,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2036,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2037,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2038,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2039,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2040,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2041,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2042,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2043,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2044,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2045,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2046,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2047,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2048,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2049,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2050,15740000,4924860,4924860,med,0.01,linear
C019,Materials,USA,Scope 2,2025,15740000,10390000,10390000,high,0.02,linear
C019,Materials,USA,Scope 2,2026,15740000,9296972,9296972,high,0.02,linear
C019,Materials,USA,Scope 2,2027,15740000,8203944,8203944,high,0.02,linear
C019,Materials,USA,Scope 2,2028,15740000,7110916,7110916,high,0.02,linear
C019,Materials,USA,Scope 2,2029,15740000,6017888,6017888,high,0.02,linear
C019,Materials,USA,Scope 2,2030,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2031,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2032,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2033,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2034,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2035,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2036,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2037,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2038,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2039,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2040,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2041,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2042,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2043,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2044,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2045,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2046,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2047,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2048,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2049,15740000,4924860,4924860,high,0.02,linear
C019,Materials,USA,Scope 2,2050,15740000,4924860,4924860,high,0.02,linear
C020,IT,Australia,Scope 1,2025,9560000,6680000,9560000,low,0.0,linear
C020,IT,Australia,Scope 1,2026,8953896,6680000,8953896,low,0.0,linear
C020,IT,Australia,Scope 1,2027,8347792,6680000,8347792,low,0.0,linear
C020,IT,Australia,Scope 1,2028,7741688,6680000,7741688,low,0.0,linear
C020,IT,Australia,Scope 1,2029,7135584,6680000,7135584,low,0.0,linear
C020,IT,Australia,Scope 1,2030,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2031,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2032,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2033,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2034,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2035,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2036,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2037,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2038,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2039,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2040,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2041,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2042,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2043,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2044,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2045,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2046,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2047,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2048,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2049,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2050,6529480,6680000,6529480,low,0.0,linear
C020,IT,Australia,Scope 1,2025,9560000,6680000,9560000,med,0.01,linear
C020,IT,Australia,Scope 1,2026,8953896,6680000,8953896,med,0.01,linear
C020,IT,Australia,Scope 1,2027,8347792,6680000,8347792,med,0.01,linear
C020,IT,Australia,Scope 1,2028,7741688,6680000,7741688,med,0.01,linear
C020,IT,Australia,Scope 1,2029,7135584,6680000,7135584,med,0.01,linear
C020,IT,Australia,Scope 1,2030,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2031,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2032,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2033,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2034,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2035,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2036,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2037,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2038,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2039,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2040,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2041,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2042,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2043,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2044,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2045,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2046,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2047,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2048,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2049,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2050,6529480,6680000,6529480,med,0.01,linear
C020,IT,Australia,Scope 1,2025,9560000,6680000,9560000,high,0.02,linear
C020,IT,Australia,Scope 1,2026,8953896,6680000,8953896,high,0.02,linear
C020,IT,Australia,Scope 1,2027,8347792,6680000,8347792,high,0.02,linear
C020,IT,Australia,Scope 1,2028,7741688,6680000,7741688,high,0.02,linear
C020,IT,Australia,Scope 1,2029,7135584,6680000,7135584,high,0.02,linear
C020,IT,Australia,Scope 1,2030,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2031,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2032,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2033,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2034,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2035,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2036,6529480,6680000,6529480,high,0.02,linear
C020,IT,Australia,Scope 1,2037,6529480,6680000,6529480,high,0.02,linear
